precision,recall,threshold
0.3014586709886548,0.9946524064171123,0.015351721481994174
0.30170316301703165,0.9946524064171123,0.01560710522014717
0.30194805194805197,0.9946524064171123,0.015675392119090217
0.3021933387489846,0.9946524064171123,0.015694951313796814
0.3024390243902439,0.9946524064171123,0.01573997650643487
0.30268510984540276,0.9946524064171123,0.01585194796712575
0.30293159609120524,0.9946524064171123,0.01598271461584225
0.30317848410757947,0.9946524064171123,0.016136875154305026
0.3034257748776509,0.9946524064171123,0.016414545856408475
0.3036734693877551,0.9946524064171123,0.01649630466731956
0.30392156862745096,0.9946524064171123,0.016534951749881687
0.3041700735895339,0.9946524064171123,0.016834674567118887
0.3044189852700491,0.9946524064171123,0.016871407024449062
0.3046683046683047,0.9946524064171123,0.016887476104472613
0.30491803278688523,0.9946524064171123,0.016921677700607086
0.3051681706316653,0.9946524064171123,0.017025352315194735
0.3054187192118227,0.9946524064171123,0.01791388727082331
0.3056696795398521,0.9946524064171123,0.01806836681734846
0.3059210526315789,0.9946524064171123,0.018083576286065845
0.30617283950617286,0.9946524064171123,0.018196203835795097
0.30642504118616143,0.9946524064171123,0.01826184442317244
0.30667765869744434,0.9946524064171123,0.018435456156124953
0.3069306930693069,0.9946524064171123,0.018483455516062855
0.30718414533443433,0.9946524064171123,0.018503194805502953
0.3074380165289256,0.9946524064171123,0.018519607553654307
0.3076923076923077,0.9946524064171123,0.01852025390312814
0.3079470198675497,0.9946524064171123,0.018630029952875223
0.30820215410107704,0.9946524064171123,0.018648681536845187
0.30845771144278605,0.9946524064171123,0.01871791387771921
0.3087136929460581,0.9946524064171123,0.018963676193455365
0.3089700996677741,0.9946524064171123,0.019043195107067423
0.3092269326683292,0.9946524064171123,0.019047629169728814
0.30948419301164726,0.9946524064171123,0.019410812843378103
0.3097418817651957,0.9946524064171123,0.019423928480194863
0.31,0.9946524064171123,0.019606760171796897
0.3102585487906589,0.9946524064171123,0.020223350452232853
0.3105175292153589,0.9946524064171123,0.020302696182056497
0.3107769423558897,0.9946524064171123,0.020440550547074488
0.3110367892976589,0.9946524064171123,0.020504379089499595
0.3112970711297071,0.9946524064171123,0.020784223936304237
0.31155778894472363,0.9946524064171123,0.020803180597806312
0.31181894383906117,0.9946524064171123,0.020817010102556908
0.31208053691275167,0.9946524064171123,0.02100698828297454
0.3123425692695214,0.9946524064171123,0.021441407070607866
0.3126050420168067,0.9946524064171123,0.021469380422832723
0.3128679562657696,0.9946524064171123,0.021864605041222614
0.31313131313131315,0.9946524064171123,0.022194705001755938
0.3133951137320977,0.9946524064171123,0.022315548026453757
0.3136593591905565,0.9946524064171123,0.022343780381751055
0.3139240506329114,0.9946524064171123,0.022724499227892752
0.3141891891891892,0.9946524064171123,0.02287941913801826
0.3144547759932375,0.9946524064171123,0.023156056120521032
0.3147208121827411,0.9946524064171123,0.023248630963787903
0.31498729889923793,0.9946524064171123,0.023293798866192275
0.3152542372881356,0.9946524064171123,0.023464959891278742
0.3155216284987277,0.9946524064171123,0.023575623496841752
0.3157894736842105,0.9946524064171123,0.023880296630285385
0.3160577740016992,0.9946524064171123,0.024249147880649625
0.3163265306122449,0.9946524064171123,0.02429260367699079
0.31659574468085105,0.9946524064171123,0.02438318162325981
